schema|object_name|grantee|privilege_type|is_grantable
pg_catalog|bttextcmp|PUBLIC|EXECUTE|NO
pg_catalog|bttextnamecmp|PUBLIC|EXECUTE|NO
pg_catalog|bttextsortsupport|PUBLIC|EXECUTE|NO
pg_catalog|bttidcmp|PUBLIC|EXECUTE|NO
pg_catalog|btvarstrequalimage|PUBLIC|EXECUTE|NO
pg_catalog|bytea_sortsupport|PUBLIC|EXECUTE|NO
pg_catalog|bytea_string_agg_finalfn|PUBLIC|EXECUTE|NO
pg_catalog|bytea_string_agg_transfn|PUBLIC|EXECUTE|NO
pg_catalog|byteacat|PUBLIC|EXECUTE|NO
pg_catalog|byteacmp|PUBLIC|EXECUTE|NO
pg_catalog|byteaeq|PUBLIC|EXECUTE|NO
pg_catalog|byteage|PUBLIC|EXECUTE|NO
pg_catalog|byteagt|PUBLIC|EXECUTE|NO
pg_catalog|byteain|PUBLIC|EXECUTE|NO
pg_catalog|byteale|PUBLIC|EXECUTE|NO
pg_catalog|bytealike|PUBLIC|EXECUTE|NO
pg_catalog|bytealt|PUBLIC|EXECUTE|NO
pg_catalog|byteane|PUBLIC|EXECUTE|NO
pg_catalog|byteanlike|PUBLIC|EXECUTE|NO
pg_catalog|byteaout|PUBLIC|EXECUTE|NO
pg_catalog|bytearecv|PUBLIC|EXECUTE|NO
pg_catalog|byteasend|PUBLIC|EXECUTE|NO
pg_catalog|cardinality|PUBLIC|EXECUTE|NO
pg_catalog|cash_cmp|PUBLIC|EXECUTE|NO
pg_catalog|cash_div_cash|PUBLIC|EXECUTE|NO
pg_catalog|cash_div_flt4|PUBLIC|EXECUTE|NO
pg_catalog|cash_div_flt8|PUBLIC|EXECUTE|NO
pg_catalog|cash_div_int2|PUBLIC|EXECUTE|NO
pg_catalog|cash_div_int4|PUBLIC|EXECUTE|NO
pg_catalog|cash_div_int8|PUBLIC|EXECUTE|NO
pg_catalog|cash_eq|PUBLIC|EXECUTE|NO
pg_catalog|cash_ge|PUBLIC|EXECUTE|NO
pg_catalog|cash_gt|PUBLIC|EXECUTE|NO
pg_catalog|cash_in|PUBLIC|EXECUTE|NO
pg_catalog|cash_le|PUBLIC|EXECUTE|NO
pg_catalog|cash_lt|PUBLIC|EXECUTE|NO
pg_catalog|cash_mi|PUBLIC|EXECUTE|NO
pg_catalog|cash_mul_flt4|PUBLIC|EXECUTE|NO
pg_catalog|cash_mul_flt8|PUBLIC|EXECUTE|NO
pg_catalog|cash_mul_int2|PUBLIC|EXECUTE|NO
pg_catalog|cash_mul_int4|PUBLIC|EXECUTE|NO
pg_catalog|cash_mul_int8|PUBLIC|EXECUTE|NO
pg_catalog|cash_ne|PUBLIC|EXECUTE|NO
pg_catalog|cash_out|PUBLIC|EXECUTE|NO
pg_catalog|cash_pl|PUBLIC|EXECUTE|NO
pg_catalog|cash_recv|PUBLIC|EXECUTE|NO
pg_catalog|cash_send|PUBLIC|EXECUTE|NO
pg_catalog|cash_words|PUBLIC|EXECUTE|NO
pg_catalog|cashlarger|PUBLIC|EXECUTE|NO
pg_catalog|cashsmaller|PUBLIC|EXECUTE|NO
pg_catalog|cbrt|PUBLIC|EXECUTE|NO
pg_catalog|ceil|PUBLIC|EXECUTE|NO
pg_catalog|ceil|PUBLIC|EXECUTE|NO
pg_catalog|ceiling|PUBLIC|EXECUTE|NO
pg_catalog|ceiling|PUBLIC|EXECUTE|NO
pg_catalog|center|PUBLIC|EXECUTE|NO
pg_catalog|center|PUBLIC|EXECUTE|NO
pg_catalog|char|PUBLIC|EXECUTE|NO
pg_catalog|char|PUBLIC|EXECUTE|NO
pg_catalog|char_length|PUBLIC|EXECUTE|NO
pg_catalog|char_length|PUBLIC|EXECUTE|NO
pg_catalog|character_length|PUBLIC|EXECUTE|NO
pg_catalog|character_length|PUBLIC|EXECUTE|NO
pg_catalog|chareq|PUBLIC|EXECUTE|NO
pg_catalog|charge|PUBLIC|EXECUTE|NO
pg_catalog|chargt|PUBLIC|EXECUTE|NO
pg_catalog|charin|PUBLIC|EXECUTE|NO
pg_catalog|charle|PUBLIC|EXECUTE|NO
pg_catalog|charlt|PUBLIC|EXECUTE|NO
pg_catalog|charne|PUBLIC|EXECUTE|NO
pg_catalog|charout|PUBLIC|EXECUTE|NO
pg_catalog|charrecv|PUBLIC|EXECUTE|NO
pg_catalog|charsend|PUBLIC|EXECUTE|NO
pg_catalog|chr|PUBLIC|EXECUTE|NO
pg_catalog|cideq|PUBLIC|EXECUTE|NO
pg_catalog|cidin|PUBLIC|EXECUTE|NO
pg_catalog|cidout|PUBLIC|EXECUTE|NO
pg_catalog|cidr|PUBLIC|EXECUTE|NO
pg_catalog|cidr_in|PUBLIC|EXECUTE|NO
pg_catalog|cidr_out|PUBLIC|EXECUTE|NO
pg_catalog|cidr_recv|PUBLIC|EXECUTE|NO
pg_catalog|cidr_send|PUBLIC|EXECUTE|NO
pg_catalog|cidrecv|PUBLIC|EXECUTE|NO
pg_catalog|cidsend|PUBLIC|EXECUTE|NO
pg_catalog|circle|PUBLIC|EXECUTE|NO
pg_catalog|circle|PUBLIC|EXECUTE|NO
pg_catalog|circle|PUBLIC|EXECUTE|NO
pg_catalog|circle_above|PUBLIC|EXECUTE|NO
pg_catalog|circle_add_pt|PUBLIC|EXECUTE|NO
pg_catalog|circle_below|PUBLIC|EXECUTE|NO
pg_catalog|circle_center|PUBLIC|EXECUTE|NO
pg_catalog|circle_contain|PUBLIC|EXECUTE|NO
pg_catalog|circle_contain_pt|PUBLIC|EXECUTE|NO
pg_catalog|circle_contained|PUBLIC|EXECUTE|NO
pg_catalog|circle_distance|PUBLIC|EXECUTE|NO
pg_catalog|circle_div_pt|PUBLIC|EXECUTE|NO
pg_catalog|circle_eq|PUBLIC|EXECUTE|NO
pg_catalog|circle_ge|PUBLIC|EXECUTE|NO
pg_catalog|circle_gt|PUBLIC|EXECUTE|NO
pg_catalog|circle_in|PUBLIC|EXECUTE|NO
pg_catalog|circle_le|PUBLIC|EXECUTE|NO
pg_catalog|circle_left|PUBLIC|EXECUTE|NO
pg_catalog|circle_lt|PUBLIC|EXECUTE|NO
pg_catalog|circle_mul_pt|PUBLIC|EXECUTE|NO
pg_catalog|circle_ne|PUBLIC|EXECUTE|NO
pg_catalog|circle_out|PUBLIC|EXECUTE|NO
pg_catalog|circle_overabove|PUBLIC|EXECUTE|NO
pg_catalog|circle_overbelow|PUBLIC|EXECUTE|NO
pg_catalog|circle_overlap|PUBLIC|EXECUTE|NO
pg_catalog|circle_overleft|PUBLIC|EXECUTE|NO
pg_catalog|circle_overright|PUBLIC|EXECUTE|NO
pg_catalog|circle_recv|PUBLIC|EXECUTE|NO
pg_catalog|circle_right|PUBLIC|EXECUTE|NO
pg_catalog|circle_same|PUBLIC|EXECUTE|NO
pg_catalog|circle_send|PUBLIC|EXECUTE|NO
pg_catalog|circle_sub_pt|PUBLIC|EXECUTE|NO
pg_catalog|clock_timestamp|PUBLIC|EXECUTE|NO
pg_catalog|close_ls|PUBLIC|EXECUTE|NO
pg_catalog|close_lseg|PUBLIC|EXECUTE|NO
pg_catalog|close_pb|PUBLIC|EXECUTE|NO
pg_catalog|close_pl|PUBLIC|EXECUTE|NO
pg_catalog|close_ps|PUBLIC|EXECUTE|NO
pg_catalog|close_sb|PUBLIC|EXECUTE|NO
pg_catalog|col_description|PUBLIC|EXECUTE|NO
pg_catalog|concat|PUBLIC|EXECUTE|NO
pg_catalog|concat_ws|PUBLIC|EXECUTE|NO
pg_catalog|contjoinsel|PUBLIC|EXECUTE|NO
pg_catalog|contsel|PUBLIC|EXECUTE|NO
pg_catalog|convert|PUBLIC|EXECUTE|NO
pg_catalog|convert_from|PUBLIC|EXECUTE|NO
pg_catalog|convert_to|PUBLIC|EXECUTE|NO
pg_catalog|corr|PUBLIC|EXECUTE|NO
pg_catalog|cos|PUBLIC|EXECUTE|NO
pg_catalog|cosd|PUBLIC|EXECUTE|NO
pg_catalog|cosh|PUBLIC|EXECUTE|NO
pg_catalog|cot|PUBLIC|EXECUTE|NO
pg_catalog|cotd|PUBLIC|EXECUTE|NO
pg_catalog|count|PUBLIC|EXECUTE|NO
pg_catalog|count|PUBLIC|EXECUTE|NO
pg_catalog|covar_pop|PUBLIC|EXECUTE|NO
pg_catalog|covar_samp|PUBLIC|EXECUTE|NO
pg_catalog|cstring_in|PUBLIC|EXECUTE|NO
pg_catalog|cstring_out|PUBLIC|EXECUTE|NO
pg_catalog|cstring_recv|PUBLIC|EXECUTE|NO
pg_catalog|cstring_send|PUBLIC|EXECUTE|NO
pg_catalog|cume_dist|PUBLIC|EXECUTE|NO
pg_catalog|cume_dist|PUBLIC|EXECUTE|NO
pg_catalog|cume_dist_final|PUBLIC|EXECUTE|NO
pg_catalog|current_database|PUBLIC|EXECUTE|NO
pg_catalog|current_query|PUBLIC|EXECUTE|NO
pg_catalog|current_schema|PUBLIC|EXECUTE|NO
pg_catalog|current_schemas|PUBLIC|EXECUTE|NO
pg_catalog|current_setting|PUBLIC|EXECUTE|NO
pg_catalog|current_setting|PUBLIC|EXECUTE|NO
pg_catalog|current_user|PUBLIC|EXECUTE|NO
pg_catalog|currtid2|PUBLIC|EXECUTE|NO
pg_catalog|currval|PUBLIC|EXECUTE|NO
pg_catalog|cursor_to_xml|PUBLIC|EXECUTE|NO
pg_catalog|cursor_to_xmlschema|PUBLIC|EXECUTE|NO
pg_catalog|database_to_xml|PUBLIC|EXECUTE|NO
pg_catalog|database_to_xml_and_xmlschema|PUBLIC|EXECUTE|NO
pg_catalog|database_to_xmlschema|PUBLIC|EXECUTE|NO
pg_catalog|date|PUBLIC|EXECUTE|NO
pg_catalog|date|PUBLIC|EXECUTE|NO
pg_catalog|date_add|PUBLIC|EXECUTE|NO
pg_catalog|date_add|PUBLIC|EXECUTE|NO
pg_catalog|date_bin|PUBLIC|EXECUTE|NO
pg_catalog|date_bin|PUBLIC|EXECUTE|NO
pg_catalog|date_cmp|PUBLIC|EXECUTE|NO
pg_catalog|date_cmp_timestamp|PUBLIC|EXECUTE|NO
pg_catalog|date_cmp_timestamptz|PUBLIC|EXECUTE|NO
pg_catalog|date_eq|PUBLIC|EXECUTE|NO
pg_catalog|date_eq_timestamp|PUBLIC|EXECUTE|NO
pg_catalog|date_eq_timestamptz|PUBLIC|EXECUTE|NO
pg_catalog|date_ge|PUBLIC|EXECUTE|NO
pg_catalog|date_ge_timestamp|PUBLIC|EXECUTE|NO
pg_catalog|date_ge_timestamptz|PUBLIC|EXECUTE|NO
pg_catalog|date_gt|PUBLIC|EXECUTE|NO
pg_catalog|date_gt_timestamp|PUBLIC|EXECUTE|NO
pg_catalog|date_gt_timestamptz|PUBLIC|EXECUTE|NO
pg_catalog|date_in|PUBLIC|EXECUTE|NO
